Step,Body,X,Y,Z,Mass
930,1,-142715291266.73102,-46495327004.62791,0,5972000000000000000000000
930,2,-143097105761.28412,-46311048074.31363,0,73476730900000000000000
931,0,886088.4527483354,7432643.67894814,0,1989000000000000000000000000000
931,1,-141918953912.25107,-48933345133.82391,0,5972000000000000000000000
931,2,-142335896363.0826,-48820386235.72445,0,73476730900000000000000
932,0,883542.9739629024,7447836.75029963,0,1989000000000000000000000000000
932,1,-141081235622.44177,-51356976526.36523,0,5972000000000000000000000
932,2,-141517900288.0121,-51319693440.80951,0,73476730900000000000000
933,0,880871.9476922879,7462984.115099375,0,1989000000000000000000000000000
933,1,-140202398904.13373,-53765552383.43329,0,5972000000000000000000000
933,2,-140643359875.97263,-53805408947.40591,0,73476730900000000000000
934,0,878076.2068130415,7478083.648733679,0,1989000000000000000000000000000
934,1,-139282713613.6227,-56158406817.39588,0,5972000000000000000000000
934,2,-139712887697.205,-56274141536.25589,0,73476730900000000000000
935,0,875156.6196508346,7493133.242171534,0,1989000000000000000000000000000
935,1,-138322457424.15027,-58534877193.3982,0,5972000000000000000000000
935,2,-138727420581.111,-58722657430.91432,0,73476730900000000000000
936,0,872114.0896768399,7508130.802537633,0,1989000000000000000000000000000
936,1,-137321916023.78093,-60894304467.08771,0,5972000000000000000000000
936,2,-137688195314.35657,-61147868359.63855,0,73476730900000000000000
937,0,868949.5551952383,7523074.253678938,0,1989000000000000000000000000000
937,1,-136281383091.62718,-63236033474.15347,0,5972000000000000000000000
937,2,-136596742114.12552,-63546823359.25161,0,73476730900000000000000
938,0,865663.989021982,7537961.53672473,0,1989000000000000000000000000000
938,1,-135201160076.61382,-65559413135.47077,0,5972000000000000000000000
938,2,-135454893913.75795,-65916707261.94723,0,73476730900000000000000
939,0,862258.3981549506,7552790.610640073,0,1989000000000000000000000000000
939,1,-134081555785.07755,-67863796532.35248,0,5972000000000000000000000
939,2,-134264810952.80495,-68254849561.18756,0,73476730900000000000000
940,0,858733.8234356504,7567559.452772629,0,1989000000000000000000000000000
940,1,-132922885775.00662,-70148540781.06735,0,5972000000000000000000000
940,2,-133029020853.92253,-70558749412.80083,0,73476730900000000000000
941,0,855091.339202613,7582266.059392792,0,1989000000000000000000000000000
941,1,-131725471562.6274,-72413006593.12714,0,5972000000000000000000000
941,2,-131750473727.06778,-72826125994.87854,0,73476730900000000000000
942,0,851332.0529366714,7596908.44622709,0,1989000000000000000000000000000
942,1,-130489639686.01476,-74656557346.82692,0,5972000000000000000000000
942,2,-130432608674.54132,-75055008409.85522,0,73476730900000000000000
943,0,847457.1048983161,7611484.648984874,0,1989000000000000000000000000000
943,1,-129215720768.34212,-76878557422.61722,0,5972000000000000000000000
943,2,-129079420110.89937,-77243885238.33669,0,73476730900000000000000
944,0,843467.6677573697,7625992.723878275,0,1989000000000000000000000000000
944,1,-127904048925.20064,-79078369502.28925,0,5972000000000000000000000
944,2,-127695495909.91982,-79391938129.7577,0,73476730900000000000000
945,0,839364.9462152795,7640430.748135489,0,1989000000000000000000000000000
945,1,-126554962215.24602,-81255350595.39853,0,5972000000000000000000000
945,2,-126285970552.71292,-81499378658.7938,0,73476730900000000000000
946,0,835150.1766203885,7654796.820507382,0,1989000000000000000000000000000
946,1,-125168805323.46312,-83408846947.15436,0,5972000000000000000000000
946,2,-124856296624.3284,-83567875912.76527,0,73476730900000000000000
947,0,830824.6265766006,7669089.061767376,0,1989000000000000000000000000000
947,1,-123745936009.95796,-85538189012.33965,0,5972000000000000000000000
947,2,-123411710079.155,-85600978530.42038,0,73476730900000000000000
948,0,826389.5945458345,7683305.615204427,0,1989000000000000000000000000000
948,1,-122286736231.69753,-87642689422.40317,0,5972000000000000000000000
948,2,-121956315532.98155,-87604293276.21208,0,73476730900000000000000
949,0,821846.4094444833,7697444.647108666,0,1989000000000000000000000000000
949,1,-120791626120.26906,-89721648238.50171,0,5972000000000000000000000
949,2,-120491939262.85443,-89585071232.65921,0,73476730900000000000000
950,0,817196.4302337235,7711504.347249068,0,1989000000000000000000000000000
950,1,-119261074635.98827,-91774367996.59457,0,5972000000000000000000000
950,2,-119017252178.26079,-91550997904.26608,0,73476730900000000000000
951,0,812441.0455031005,7725482.929342587,0,1989000000000000000000000000000
951,1,-117695599114.15521,-93800174589.1132,0,5972000000000000000000000
951,2,-117527795428.05562,-93508508708.19801,0,73476730900000000000000
952,0,807581.6730467149,7739378.631514544,0,1989000000000000000000000000000
952,1,-116095751747.37968,-95798433954.96315,0,5972000000000000000000000
952,2,-116017067609.76535,-95461444916.68266,0,73476730900000000000000
953,0,802619.7594317194,7753189.716750679,0,1989000000000000000000000000000
953,1,-114462100159.44287,-97768556785.55821,0,5972000000000000000000000
953,2,-114478091995.55113,-97410683399.29417,0,73476730900000000000000
954,0,797556.7795594627,7766914.473341468,0,1989000000000000000000000000000
954,1,-112795211703.62009,-99709992209.16203,0,5972000000000000000000000
954,2,-112904680844.44382,-99354661971.23941,0,73476730900000000000000
955,0,792394.2362199868,7780551.215319233,0,1989000000000000000000000000000
955,1,-111095645808.86006,-101622217010.95854,0,5972000000000000000000000
955,2,-111292045425.595,-101290267390.70956,0,73476730900000000000000
956,0,787133.6596405811,7794098.282888186,0,1989000000000000000000000000000
956,1,-109363952976.8445,-103504725963.03859,0,5972000000000000000000000
956,2,-109636865314.1326,-103213632953.9622,0,73476730900000000000000
957,0,781776.6070288712,7807554.042847302,0,1989000000000000000000000000000
957,1,-107600677156.89275,-105357025379.46901,0,5972000000000000000000000
957,2,-107937082996.52754,-105120673769.88507,0,73476730900000000000000
958,0,776324.6621107016,7820916.889005796,0,1989000000000000000000000000000
958,1,-105806358996.93385,-107178629671.76733,0,5972000000000000000000000
958,2,-106191627130.51512,-107007377969.01642,0,73476730900000000000000
959,0,770779.4346629289,7834185.242590964,0,1989000000000000000000000000000
959,1,-103981538734.56589,-108969059936.52109,0,5972000000000000000000000
959,2,-104400164920.01825,-108869932538.34412,0,73476730900000000000000
960,0,765142.5600411791,7847357.552648179,0,1989000000000000000000000000000
960,1,-102126758340.25514,-110727843687.49548,0,5972000000000000000000000
960,2,-102562915137.90125,-110704755922.83366,0,73476730900000000000000
961,0,759415.698702606,7860432.296432902,0,1989000000000000000000000000000
961,1,-100242562918.77063,-112454515133.37508,0,5972000000000000000000000
961,2,-100680521302.1645,-112508486062.7722,0,73476730900000000000000
962,0,753600.5357236963,7873407.97979456,0,1989000000000000000000000000000
962,1,-98329501503.21031,-114148615650.94473,0,5972000000000000000000000
962,2,-98753974086.58548,-114277952326.54543,0,73476730900000000000000
963,0,747698.7803131728,7886283.137552223,0,1989000000000000000000000000000
963,1,-96388127388.15036,-115809694264.04034,0,5972000000000000000000000
963,2,-96784571057.61652,-116010146752.10835,0,73476730900000000000000
964,0,741712.165320064,7899056.33386198,0,1989000000000000000000000000000
964,1,-94418998122.81935,-117437308028.0333,0,5972000000000000000000000
964,2,-94773903912.69807,-117702202741.87328,0,73476730900000000000000
965,0,735642.4467370104,7911726.162575945,0,1989000000000000000000000000000
965,1,-92422675254.47418,-119031022263.29266,0,5972000000000000000000000
965,2,-92723865892.61458,-119351385805.84276,0,73476730900000000000000
966,0,729491.4031988836,7924291.247592844,0,1989000000000000000000000000000
966,1,-90399723887.55789,-120590410597.33466,0,5972000000000000000000000
966,2,-90636674039.7444,-120955099625.95358,0,73476730900000000000000
967,0,723260.8354767949,7936750.243200103,0,1989000000000000000000000000000
967,1,-88350712109.10884,-122115054774.6577,0,5972000000000000000000000
967,2,-88514902202.22237,-122510910772.59479,0,73476730900000000000000
968,0,716952.5659675641,7949101.83440741,0,1989000000000000000000000000000
968,1,-86276210327.4586,-123604544180.5848,0,5972000000000000000000000
968,2,-86361520962.93047,-124016596434.84587,0,73476730900000000000000
969,0,710568.4381787238,7961344.737271704,0,1989000000000000000000000000000
969,1,-84176790584.08885,-125058475003.3478,0,5972000000000000000000000
969,2,-84179939629.14247,-125470221321.53636,0,73476730900000000000000
970,0,704110.3162091251,7973477.699213587,0,1989000000000000000000000000000
970,1,-82053025936.99553,-126476448930.97821,0,5972000000000000000000000
970,2,-81974042291.23392,-126870252139.79028,0,73476730900000000000000
971,0,697580.0842252237,7985499.499325176,0,1989000000000000000000000000000
971,1,-79905490093.56366,-127858071257.59793,0,5972000000000000000000000
971,2,-79748203484.83275,-128215719844.40643,0,73476730900000000000000
972,0,690979.6459331344,7997408.948669475,0,1989000000000000000000000000000
972,1,-77734757611.00267,-129202948287.2458,0,5972000000000000000000000
972,2,-77507257608.5702,-129506438752.00314,0,73476730900000000000000
973,0,684310.9240465754,8009204.890571384,0,1989000000000000000000000000000
973,1,-75541405190.84781,-130510684037.59483,0,5972000000000000000000000
973,2,-75256379307.71172,-130743282332.12424,0,73476730900000000000000
974,0,677575.8597508847,8020886.200900566,0,1989000000000000000000000000000
974,1,-73326014823.0524,-131780876573.71713,0,5972000000000000000000000
974,2,-73000813421.41438,-131928488846.39458,0,73476730900000000000000
975,0,670776.4121633713,8032451.788346402,0,1989000000000000000000000000000
975,1,-71089179590.7879,-133013114967.59634,0,5972000000000000000000000
975,2,-70745388575.33612,-133065915914.61642,0,73476730900000000000000
976,0,663914.5577903787,8043900.594685288,0,1989000000000000000000000000000
976,1,-68831512401.99522,-134206978832.87668,0,5972000000000000000000000
976,2,-68493792806.36196,-134161085564.81613,0,73476730900000000000000
977,0,656992.2899815104,8055231.595040368,0,1989000000000000000000000000000
977,1,-66553656275.02779,-135362043016.17488,0,5972000000000000000000000
977,2,-66247722797.96484,-135220809966.43367,0,73476730900000000000000
978,0,650011.618381447,8066443.798133518,0,1989000000000000000000000000000
978,1,-64256292337.0184,-136477888991.94893,0,5972000000000000000000000
978,2,-64006218954.27777,-136252272105.7051,0,73476730900000000000000
979,0,642974.56837957,8077536.246529004,0,1989000000000000000000000000000
979,1,-61940140455.41833,-137554120913.87857,0,5972000000000000000000000
979,2,-61765599171.64594,-137261727766.52603,0,73476730900000000000000
980,0,635883.1805572574,8088508.016868053,0,1989000000000000000000000000000
980,1,-59605950121.28741,-138590380141.85275,0,5972000000000000000000000
980,2,-59520184859.807335,-138253331163.99503,0,73476730900000000000000
981,0,628739.5101324305,8099358.220093741,0,1989000000000000000000000000000
981,1,-57254484977.22319,-139586351858.12207,0,5972000000000000000000000
981,2,-57263543436.07708,-139228603288.14764,0,73476730900000000000000
982,0,621545.6264009195,8110086.001666089,0,1989000000000000000000000000000
982,1,-54886507919.13527,-140541762250.96384,0,5972000000000000000000000
982,2,-54989684092.74775,-140186666631.1195,0,73476730900000000000000
983,0,614303.6121744717,8120690.541767744,0,1989000000000000000000000000000
983,1,-52502771815.22791,-141456369957.55725,0,5972000000000000000000000
983,2,-52693796921.346115,-141124946255.99908,0,73476730900000000000000
984,0,607015.5632155369,8131171.055500791,0,1989000000000000000000000000000
984,1,-50104016491.4034,-142329956703.10645,0,5972000000000000000000000
984,2,-50372482631.06481,-142039935952.40915,0,73476730900000000000000
985,0,599683.5876691503,8141526.793075132,0,1989000000000000000000000000000
985,1,-47690969855.84586,-143162320106.4435,0,5972000000000000000000000
985,2,-48023645766.669044,-142927788078.15283,0,73476730900000000000000
986,0,592309.8054922704,8151757.039988694,0,1989000000000000000000000000000
986,1,-45264350727.388855,-143953269317.28046,0,5972000000000000000000000
986,2,-45646249378.32558,-143784673030.34372,0,73476730900000000000000
987,0,584896.3478808749,8161861.117199528,0,1989000000000000000000000000000
987,1,-42824871787.433075,-144702622928.6215,0,5972000000000000000000000
987,2,-43240059588.92878,-144606953577.79602,0,73476730900000000000000
988,0,577445.3566950504,8171838.381289758,0,1989000000000000000000000000000
988,1,-40373241952.6439,-145410208337.49918,0,5972000000000000000000000
988,2,-40805437184.62888,-145391241256.80353,0,73476730900000000000000
989,0,569958.9838822492,8181688.224621294,0,1989000000000000000000000000000
989,1,-37910167995.961586,-146075861879.47717,0,5972000000000000000000000
989,2,-38343190250.95803,-146134389654.28415,0,73476730900000000000000
990,0,562439.3908988485,8191410.075483221,0,1989000000000000000000000000000
990,1,-35436355475.208206,-146699429292.25226,0,5972000000000000000000000
990,2,-35854483039.776726,-146833460717.15732,0,73476730900000000000000
991,0,554888.7481301271,8201003.398230766,0,1989000000000000000000000000000
991,1,-32952509094.71672,-147280766242.2611,0,5972000000000000000000000
991,2,-33340790875.882843,-147485685712.9513,0,73476730900000000000000
992,0,547309.2343087645,8210467.693415768,0,1989000000000000000000000000000
992,1,-30459332622.882427,-147819738756.42117,0,5972000000000000000000000
992,2,-30803891117.10564,-148088433670.74185,0,73476730900000000000000
993,0,539703.0359319634,8219802.497908568,0,1989000000000000000000000000000
993,1,-27957528468.753124,-148316223454.87396,0,5972000000000000000000000
993,2,-28245881789.59403,-148639195763.86127,0,73476730900000000000000
994,0,532072.346677295,8229007.385011231,0,1989000000000000000000000000000
994,1,-25447797007.025276,-148770107499.6722,0,5972000000000000000000000
994,2,-25669220637.449173,-149135592545.55368,0,73476730900000000000000
995,0,524419.3668173645,8238081.964562034,0,1989000000000000000000000000000
